Gene,basal_avg,basal_down,basal_up,her2_avg,her2_down,her2_up,lumA_avg,lumA_down,lumA_up,lumB_avg,lumB_down,lumB_up
MOV10,0.076305705,-0.095484868,0.248096278,0.418053828,0.067124535,0.768983121,-0.447954927,-0.623963585,-0.271946269,0.163033945,-0.064518923,0.390586814
MPC2,0.160894425,-0.043048981,0.364837831,-0.005350587,-0.3910424,0.380341225,-0.072111611,-0.275826271,0.13160305,-0.048888565,-0.252987798,0.155210668
MPDU1,-0.419268066,-0.667849914,-0.170686218,-0.037855937,-0.440083482,0.364371607,0.276008549,0.079377096,0.472640002,0.030504734,-0.146375607,0.207385076
MPDZ,0.157629484,-0.039096596,0.354355564,-0.267774993,-0.545766167,0.010216182,0.314770371,0.073980604,0.555560139,-0.285989556,-0.476666152,-0.09531296
MPEG1,0.781231438,0.599150573,0.963312303,-0.109317184,-0.228509988,0.009875621,-0.296382385,-0.675207148,0.082442377,-0.439615604,-0.82739621,-0.051834999
MPG,-0.420880113,-0.595529903,-0.246230323,-0.171197685,-0.483637632,0.141242263,0.265265289,0.042006043,0.488524535,0.147046358,-0.060952894,0.355045611
MPHOSPH10,0.357973594,0.046092579,0.669854609,0.240410005,0.050157021,0.430662989,-0.396858026,-0.602647906,-0.191068146,-0.008362923,-0.16990245,0.153176603
MPHOSPH6,0.232966709,0.047296074,0.418637344,-0.385993069,-0.74532823,-0.026657908,-0.220237895,-0.45375899,0.0132832,0.229332819,0.055547681,0.403117956
MPHOSPH8,-0.252608881,-0.407106272,-0.098111491,-0.51396485,-0.865640264,-0.162289436,0.411721881,0.19382592,0.629617842,0.051872283,-0.143475017,0.247219583
MPHOSPH9,-0.022910751,-0.288339744,0.242518242,-1.289246159,-2.073779972,-0.504712345,0.302470232,0.033899504,0.57104096,0.203600884,-0.044344454,0.451546222
MPI,-0.671896807,-0.878338962,-0.465454652,-0.1094593,-0.418921022,0.200002422,0.537966291,0.323204991,0.752727592,0.043101226,-0.110413737,0.19661619
MPLKIP,-0.228978142,-0.557842335,0.099886051,-0.332073385,-0.713021908,0.048875139,-0.08740369,-0.362743622,0.187936242,0.390653442,0.235421948,0.545884937
MPND,-0.593736022,-0.758677814,-0.42879423,0.446133739,0.090815914,0.801451563,-0.164295142,-0.408357327,0.079767043,0.324819103,0.092436386,0.557201819
MPO,0.888454332,0.606630129,1.170278535,-0.146322123,-0.440376935,0.14773269,-0.457299281,-0.599127255,-0.315471307,-0.154934544,-0.297711899,-0.012157188
MPP1,0.408915326,0.171836895,0.645993756,-0.046945877,-0.281896446,0.188004693,-0.167378541,-0.408547956,0.073790873,-0.12280912,-0.308538044,0.062919803
MPP2,0.39735801,0.265387511,0.529328509,-0.39947722,-0.743707094,-0.055247345,-0.136850369,-0.32139059,0.047689853,0.0223974,-0.235154056,0.279948856
MPP7,-0.540531068,-0.773968736,-0.3070934,-0.42998,-0.715250771,-0.144709229,0.556884689,0.409198769,0.704570609,0.086707141,-0.1207431,0.294157381
MPRIP,0.009582933,-0.214427631,0.233593497,-0.129676461,-0.51185283,0.252499909,0.213813157,-0.020294934,0.447921249,-0.147253245,-0.299872166,0.005365676
MPST,0.182610308,-0.050087447,0.415308063,-0.349841174,-0.639752351,-0.059929997,-0.000193465,-0.215617363,0.215230433,0.03814826,-0.169278312,0.245574833
MPV17,0.08825429,-0.126600233,0.303108813,-0.278778048,-0.577603425,0.020047328,0.064068692,-0.137237601,0.265374984,0.031042577,-0.234319222,0.296404375
MPZL1,0.592400551,0.348720049,0.836081053,-0.364343605,-0.715467735,-0.013219475,-0.110302406,-0.303572735,0.082967922,-0.19221715,-0.373321724,-0.011112577
MRAS,0.792343728,0.617973783,0.966713674,-0.384574342,-0.804035389,0.034886705,0.080600646,-0.099689445,0.260890738,-0.444365048,-0.610554566,-0.27817553
MRC1,0.310374358,0.069903211,0.550845506,-0.124355367,-0.450278296,0.201567562,0.054437397,-0.17114249,0.280017283,-0.222772257,-0.394907715,-0.050636798
MRC2,-0.235144991,-0.464561901,-0.005728081,0.274946671,0.001608271,0.548285071,0.38515129,0.173881518,0.596421062,-0.330217912,-0.523003268,-0.137432555
MRE11,-0.374993872,-0.528422546,-0.221565198,0.049546047,-0.160631669,0.259723764,-0.011520359,-0.242726128,0.219685411,0.267512724,0.024361565,0.510663883
MREG,-0.92544104,-1.208030338,-0.642851742,0.326402291,-0.163603868,0.816408449,0.007183865,-0.307913481,0.322281211,0.326413647,-0.032335852,0.685163146
MRFAP1,-0.385276387,-0.57291016,-0.197642615,-0.150195541,-0.455551249,0.155160166,-0.152862444,-0.312019399,0.006294511,0.510548237,0.272175258,0.748921216
MRGBP,0.241232238,0.042143999,0.440320476,-0.167584047,-0.606712393,0.2715443,-0.359202007,-0.560826508,-0.157577506,0.247103102,0.093465821,0.400740382
MRI1,-0.223400969,-0.38143083,-0.065371108,0.011490781,-0.174194178,0.19717574,0.238249283,-0.015122928,0.491621494,-0.066516894,-0.299687117,0.166653328
MRM1,-0.068246129,-0.227821866,0.091329609,-0.547673761,-0.966902009,-0.128445513,-0.147436434,-0.288898909,-0.005973958,0.480654833,0.258040838,0.703268828
MRM2,0.065923468,-0.125953264,0.2578002,-0.119339282,-0.306842706,0.068164142,-0.141322882,-0.416411376,0.133765612,0.140631373,-0.087263291,0.368526036
MRM3,0.164064143,-0.012639663,0.340767948,-0.615307634,-0.998822779,-0.231792489,0.118136203,-0.097584022,0.333856427,0.071391849,-0.114195894,0.256979592
MRNIP,-0.254324897,-0.587066061,0.078416267,-0.472993425,-0.831747922,-0.114238928,0.337416893,0.157354494,0.517479293,0.049214054,-0.164261504,0.262689613
MROH1,0.076224474,-0.149463277,0.301912226,-0.085280539,-0.517860917,0.347299839,-0.071165643,-0.241007812,0.098676527,0.053672321,-0.144779845,0.252124488
MROH2B,0.025797327,-0.277757891,0.329352545,-0.4974107,-0.773927364,-0.220894036,0.431809113,0.266861138,0.596757088,-0.182237768,-0.393748769,0.029273232
MROH5,0.019915481,-0.314900858,0.354731819,0.479966057,0.282996842,0.676935272,0.178440209,-0.185147639,0.542028057,-0.268538688,-0.642264864,0.105187489
MROH6,0.046827429,-0.115554161,0.209209018,-0.062753827,-0.414747304,0.289239649,0.234914695,0.043068597,0.426760793,-0.228870241,-0.467147219,0.009406737
MRPL1,0.096486253,-0.144275048,0.337247553,-0.030393125,-0.267248101,0.206461851,-0.471215094,-0.640447897,-0.301982291,0.394413005,0.167803161,0.621022849
MRPL10,-0.237196826,-0.482984538,0.008590887,-0.151246539,-0.373257221,0.070764144,-0.363548297,-0.550322821,-0.176773772,0.601921339,0.405330072,0.798512607
MRPL11,-0.160771087,-0.377597427,0.056055253,-0.269023114,-0.518757041,-0.019289188,-0.255421548,-0.459421249,-0.051421847,0.499868856,0.289225318,0.710512394
MRPL12,-0.205559429,-0.437258246,0.026139388,-0.16154358,-0.491134199,0.168047039,-0.289426094,-0.448659437,-0.130192751,0.512308035,0.303341227,0.721274842
MRPL13,-0.318826961,-0.537719279,-0.099934644,-0.054751792,-0.371491948,0.261988364,-0.170589278,-0.353961882,0.012783325,0.429977509,0.216700343,0.643254675
MRPL14,0.195183009,-0.046269072,0.436635089,0.130978321,-0.174847001,0.436803644,-0.516062101,-0.73021299,-0.301911213,0.282683096,0.119637089,0.445729104
MRPL15,0.011259007,-0.2414897,0.264007714,-0.173622082,-0.38009055,0.032846386,-0.419276421,-0.604275624,-0.234277219,0.480173356,0.269212252,0.691134461
MRPL16,-0.260238362,-0.476400606,-0.044076117,-0.348628632,-0.567523827,-0.129733437,-0.169176638,-0.364369598,0.026016321,0.531620699,0.310541489,0.752699909
MRPL17,-0.132042553,-0.3482584,0.084173294,-0.230398037,-0.518437129,0.057641056,-0.064515333,-0.298123853,0.169093187,0.276058127,0.079836253,0.472280002
MRPL18,-0.044583275,-0.240873196,0.151706647,-0.722731202,-1.04273578,-0.402726624,-0.061703893,-0.234331002,0.110923216,0.453935955,0.239945935,0.667925974
MRPL19,-0.231194227,-0.449174795,-0.013213658,-0.274043289,-0.509760186,-0.038326392,-0.159153827,-0.33633244,0.018024785,0.462939732,0.223480406,0.702399058
MRPL2,0.261798522,0.060857651,0.462739392,-0.424827095,-0.816293878,-0.033360312,-0.171940842,-0.389836533,0.045954849,0.180841297,0.013121906,0.348560688
MRPL20,-0.616394722,-0.840070774,-0.39271867,0.150056466,-0.112808251,0.412921184,0.121536766,-0.103131691,0.346205222,0.270795074,0.091121626,0.450468523
MRPL21,-0.11738379,-0.339889594,0.105122014,-0.092076228,-0.360472133,0.176319676,-0.258794079,-0.456018174,-0.061569985,0.38208695,0.159839279,0.604334621
MRPL22,-0.300695031,-0.526395641,-0.074994421,-0.262395828,-0.496298081,-0.028493574,-0.051645539,-0.262415432,0.159124354,0.406212829,0.192394202,0.620031456
MRPL23,-0.190049647,-0.414674087,0.034574793,0.016596592,-0.224947806,0.25814099,-0.209684772,-0.42451905,0.005149505,0.335186846,0.117557408,0.552816285
MRPL24,-0.50444088,-0.738290741,-0.27059102,-0.107823193,-0.309572274,0.093925887,-0.161253839,-0.350650162,0.028142484,0.586777186,0.381937867,0.791616506
MRPL27,-0.168122133,-0.390429628,0.054185362,-0.431348839,-0.732142005,-0.130555672,0.032974281,-0.180960173,0.246908735,0.310165666,0.111892239,0.508439093
MRPL28,-0.24721568,-0.411506779,-0.082924581,-0.519355272,-0.890205067,-0.148505477,0.015496163,-0.1987053,0.229697625,0.430238907,0.246747427,0.613730388
MRPL3,-0.16799866,-0.394219085,0.058221766,-0.522252739,-0.831438014,-0.213067465,-0.070610057,-0.268648406,0.127428292,0.454793336,0.264365886,0.645220786
MRPL30,-0.206509873,-0.378523551,-0.034496195,-0.624320688,-0.925211098,-0.323430277,0.010141159,-0.197710743,0.217993062,0.457324138,0.250256945,0.66439133
MRPL32,-0.238021768,-0.500130299,0.024086763,-0.321411415,-0.652641306,0.009818477,-0.02603755,-0.205414313,0.153339214,0.364174685,0.174991071,0.553358298
MRPL33,-0.251380721,-0.495879732,-0.006881711,0.136914336,-0.132684857,0.406513529,-0.167658843,-0.382085249,0.046767564,0.28075143,0.081353388,0.480149472
MRPL34,-0.17582795,-0.38071109,0.02905519,-0.641451469,-1.053106449,-0.229796488,0.007841536,-0.202464598,0.218147671,0.43635584,0.22718539,0.645526289
MRPL35,-0.072548695,-0.384590796,0.239493405,-0.026044385,-0.315025788,0.262937019,-0.151294164,-0.385485419,0.08289709,0.209147793,-0.012784001,0.431079587
MRPL37,-0.384498378,-0.627208318,-0.141788437,-0.036707836,-0.260338317,0.186922646,-0.156530877,-0.361608775,0.048547022,0.456736458,0.253303545,0.660169371
MRPL38,-0.350701529,-0.533634129,-0.167768929,-0.119227202,-0.373319728,0.134865325,-0.122369545,-0.351265819,0.106526729,0.439910561,0.229867724,0.649953399
MRPL39,-0.314839649,-0.532637207,-0.097042091,-0.106534804,-0.318097464,0.105027855,-0.269998617,-0.463805275,-0.076191959,0.548145813,0.327958241,0.768333385
MRPL4,-0.25471578,-0.493167132,-0.016264428,0.21127834,-0.051729058,0.474285738,-0.303807781,-0.507991857,-0.099623704,0.376546788,0.176251222,0.576842354
MRPL40,-0.296061631,-0.511029445,-0.081093817,-0.284141725,-0.526354164,-0.041929285,-0.399288316,-0.558913584,-0.239663048,0.746768388,0.544315353,0.949221423
MRPL41,-0.353379118,-0.551630437,-0.155127799,-0.093442003,-0.346006161,0.159122155,-0.044047429,-0.251129692,0.163034833,0.35396746,0.122988306,0.584946614
MRPL42,-0.188644443,-0.367233445,-0.010055441,-0.302033602,-0.590039748,-0.014027455,-0.069182531,-0.277392893,0.139027831,0.358800058,0.127936726,0.589663391
MRPL43,0.002420521,-0.23769336,0.242534402,-0.271284991,-0.50187566,-0.040694321,-0.226666897,-0.440741535,-0.01259226,0.351049548,0.14198238,0.560116716
MRPL44,-0.324710544,-0.592267857,-0.057153232,-0.136809596,-0.356639494,0.083020303,-0.073131579,-0.276249438,0.12998628,0.382022136,0.181970297,0.582073976
MRPL45,-0.45443287,-0.668435607,-0.240430134,-0.201104642,-0.400230469,-0.001978815,-0.18236302,-0.356956636,-0.007769403,0.616141534,0.389920006,0.842363062
MRPL46,-0.160169061,-0.392876805,0.072538683,-0.699771642,-0.852158058,-0.547385225,-0.023607582,-0.218653788,0.171438624,0.492636549,0.275863209,0.70940989
MRPL47,-0.240561864,-0.447843773,-0.033279954,-0.538267363,-0.862469568,-0.214065159,0.022921853,-0.201294014,0.24713772,0.427588304,0.25936101,0.595815597
MRPL48,-0.47456192,-0.684183423,-0.264940417,-0.098090247,-0.396601452,0.200420958,-0.214492299,-0.444744764,0.015760165,0.610521684,0.47069544,0.750347927
MRPL49,-0.200080842,-0.408222579,0.008060896,0.022651803,-0.257269866,0.302573472,-0.343690537,-0.530940863,-0.15644021,0.468104827,0.247122442,0.689087212
MRPL50,-0.071344945,-0.271970035,0.129280144,-0.051752051,-0.284810449,0.181306347,-0.307486665,-0.499297076,-0.115676253,0.374059455,0.128664155,0.619454754
MRPL51,-0.237168752,-0.495909172,0.021571667,-0.131996818,-0.36872495,0.104731315,-0.310678679,-0.537430546,-0.083926813,0.541608707,0.390414069,0.692803346
MRPL52,-0.150475411,-0.379769946,0.078819123,-0.102283529,-0.376080944,0.171513885,-0.205856921,-0.403592978,-0.008120863,0.361277872,0.141793601,0.580762143
MRPL53,-0.224803946,-0.404419837,-0.045188056,-0.46020093,-0.620927668,-0.299474193,-0.276323304,-0.469083361,-0.083563247,0.663513258,0.433738991,0.893287526
MRPL54,-0.503069964,-0.693579247,-0.312560682,0.054445259,-0.154657175,0.263547693,-0.167817647,-0.37585625,0.040220955,0.510905089,0.290893868,0.730916309
MRPL55,-0.413224695,-0.649012413,-0.177436976,-0.032041819,-0.250590096,0.186506458,-0.216239685,-0.376628796,-0.055850574,0.533169129,0.30128027,0.765057988
MRPL57,-0.048927993,-0.272037196,0.174181209,-0.189597552,-0.474782549,0.095587446,0.120432588,-0.083223202,0.324088378,0.016080207,-0.214040448,0.246200862
MRPL58,-0.350116787,-0.564191684,-0.13604189,-0.613055923,-0.884333732,-0.341778114,0.026506411,-0.167062077,0.220074899,0.543713575,0.351116647,0.736310502
MRPL9,-0.034310162,-0.2475825,0.178962177,-0.423354322,-0.629205393,-0.217503252,-0.166185475,-0.372930002,0.040559052,0.396670862,0.166372892,0.626968833
MRPS10,0.283033334,0.070089743,0.495976925,0.212613059,-0.037735904,0.462962021,-0.561517159,-0.776389023,-0.346645295,0.219539081,0.024044789,0.415033373
MRPS11,0.470948581,0.263880207,0.678016954,-0.202265189,-0.458942371,0.054411993,-0.462492819,-0.668813549,-0.25617209,0.191143444,-0.0145882,0.396875088
MRPS12,0.140015115,-0.010347461,0.290377691,-0.592179656,-1.035987055,-0.148372256,-0.177601796,-0.416071383,0.060867791,0.361280213,0.249572599,0.472987827
MRPS14,0.099591597,-0.103338567,0.30252176,-0.108630198,-0.374976379,0.157715983,-0.292459878,-0.551847844,-0.033071912,0.259895451,0.083984967,0.435805935
MRPS15,0.430035325,0.193104956,0.666965695,-0.464076716,-0.808670922,-0.11948251,-0.167139122,-0.358832811,0.024554566,0.110111096,-0.087676135,0.307898327
MRPS16,0.200014811,-0.02235164,0.422381263,-0.490633217,-0.773916514,-0.20734992,-0.130696077,-0.348325189,0.086933035,0.220555907,0.020276013,0.420835801
MRPS17,0.328606059,0.077920861,0.579291257,-0.001967262,-0.300266228,0.296331704,-0.275426768,-0.479503172,-0.071350363,0.018479739,-0.177744554,0.214704032
MRPS18A,0.14763857,-0.07329704,0.36857418,-0.606769277,-0.911225618,-0.302312935,0.002040746,-0.203856221,0.207937712,0.190699996,-0.012059001,0.393458994
MRPS18B,0.175399316,-0.05516821,0.405966842,-0.350740582,-0.521037549,-0.180443615,-0.302908642,-0.533637082,-0.072180201,0.334108253,0.12932909,0.538887415
MRPS18C,0.182610052,-0.073050116,0.43827022,-0.154269597,-0.299138271,-0.009400922,-0.313231337,-0.57035822,-0.056104455,0.240357291,0.068801376,0.411913206
MRPS2,0.319060191,0.097467588,0.540652794,-0.318191464,-0.633820406,-0.002562522,-0.319369472,-0.527803367,-0.110935577,0.225862999,0.034454588,0.417271411
MRPS21,0.241514381,-0.006735791,0.489764553,-0.030025249,-0.279685821,0.219635323,-0.334398948,-0.576198035,-0.092599861,0.154342497,-0.016575688,0.325260683
MRPS22,0.14658857,-0.078943985,0.372121125,-0.096356535,-0.310836584,0.118123514,-0.426837056,-0.651803352,-0.201870761,0.347289019,0.146875817,0.547702221
MRPS23,0.040155982,-0.21772932,0.298041285,0.000832547,-0.255670332,0.257335426,-0.383457405,-0.614824041,-0.152090769,0.336946753,0.1735223,0.500371206
MRPS24,0.18305377,-0.080747981,0.446855521,0.033826917,-0.249544879,0.317198713,-0.231580829,-0.475400297,0.012238639,0.067727842,-0.08611417,0.221569853
MRPS25,0.163504308,-0.110647225,0.437655841,-0.312184279,-0.600100976,-0.024267581,-0.282457832,-0.497960295,-0.06695537,0.304152664,0.145730726,0.462574603
MRPS26,0.260649847,0.039724214,0.481575479,-0.311404313,-0.63502613,0.012217503,-0.165487567,-0.41161835,0.080643217,0.118807023,-0.041758886,0.279372933
MRPS27,-0.126963848,-0.371309148,0.117381451,-0.130257376,-0.370858249,0.110343496,-0.33453863,-0.558221271,-0.110855988,0.480951094,0.304674516,0.657227672
MRPS28,-0.051157072,-0.321096457,0.218782314,-0.135155883,-0.428750469,0.158438703,-0.258549775,-0.468492665,-0.048606884,0.353722613,0.182329374,0.525115851
MRPS30,-0.200161876,-0.385704586,-0.014619166,-0.50299872,-0.729822439,-0.276175,-0.112322485,-0.319292674,0.094647705,0.509263148,0.285141726,0.733384571
MRPS31,0.327721762,0.081307422,0.574136102,-0.119227213,-0.385861962,0.147407537,-0.454226212,-0.664965736,-0.243486689,0.249122405,0.067420899,0.430823911
MRPS33,0.322366896,0.17427796,0.470455831,-0.164060391,-0.49019411,0.162073328,-0.011643642,-0.243776471,0.220489188,-0.148586486,-0.366683867,0.069510895
MRPS34,0.165452062,-0.064243792,0.395147917,-0.195705137,-0.547697323,0.15628705,-0.180713222,-0.411377724,0.04995128,0.146947026,-0.019847042,0.313741093
MRPS35,0.034200126,-0.208069672,0.276469924,0.001456218,-0.27038715,0.273299587,-0.37441924,-0.605015456,-0.143823023,0.332440234,0.159650902,0.505229567
MRPS36,-0.269152066,-0.45743955,-0.080864581,-0.156463171,-0.488019813,0.175093471,0.20338043,-0.008242329,0.415003188,0.08518939,-0.13290854,0.30328732
MRPS5,0.369719523,0.17337071,0.566068336,-0.418595762,-0.816976019,-0.020215506,-0.248587209,-0.478779351,-0.018395066,0.170237648,0.030612055,0.30986324
MRPS6,0.134311255,-0.056446202,0.325068713,-0.341368913,-0.652876143,-0.029861683,-0.33192804,-0.563412094,-0.100443986,0.38804872,0.207112986,0.568984454
MRPS7,-0.051710516,-0.279835908,0.176414875,-0.128784596,-0.399565785,0.141996593,-0.400851664,-0.626212213,-0.175491116,0.487324697,0.31677611,0.657873284
MRPS9,0.059492762,-0.175809972,0.294795496,0.127062632,-0.042510907,0.296636171,-0.481250037,-0.701081899,-0.261418174,0.353047065,0.147890621,0.558203509
MRRF,-0.135526612,-0.360628406,0.089575182,0.140943699,-0.212541905,0.494429303,-0.163539088,-0.36380585,0.036727675,0.187898069,-0.014781264,0.390577402
MRTFA,-0.286996441,-0.482563772,-0.09142911,-0.497631032,-0.837417734,-0.15784433,0.117758932,-0.061482413,0.297000277,0.351210537,0.13390478,0.568516294
MRTFB,-0.686585037,-0.859597829,-0.513572245,-0.495780251,-0.766704242,-0.224856261,0.311816688,0.111382855,0.51225052,0.464004578,0.278548583,0.649460572
MRTO4,0.471982556,0.216963481,0.727001631,0.060214846,-0.259649037,0.380078729,-0.384281163,-0.556779615,-0.211782711,-0.015824892,-0.211252171,0.179602387
MS4A6A,0.39740875,-0.034971655,0.829789155,-0.68642314,-1.28925009,-0.083596191,-0.367780083,-0.712260833,-0.023299332,0.443908674,0.251410585,0.636406763
MSANTD2,0.335852648,-0.002496543,0.674201838,-0.177881085,-0.447359342,0.091597171,-0.184394326,-0.471799886,0.103011234,-0.002680709,-0.247391762,0.242030344
MSANTD4,0.092527709,-0.027367853,0.21242327,-0.231483931,-0.590504696,0.127536834,0.155353142,-0.060316872,0.371023155,-0.081770062,-0.344073535,0.180533411
MSH2,0.672050654,0.356784678,0.987316629,-0.17514124,-0.470286731,0.120004251,-0.373454411,-0.518197484,-0.228711337,-0.05857356,-0.210244791,0.093097672
MSH3,-0.575219515,-0.800720411,-0.34971862,-0.169416285,-0.344189374,0.005356803,0.263836532,0.038821404,0.48885166,0.263279436,0.062632135,0.463926736
MSH5,0.217366266,-0.196096722,0.630829255,-0.133247309,-0.44710746,0.180612843,-0.096424669,-0.515864946,0.323015608,0.060405767,-0.25858262,0.379394154
